created_at,full_text,retweet_count,favorite_count,screen_name
Thu Sep 02 11:25:15 +0000 2021,"Hoy viajo a Mexico 🇲🇽 por dos días. Le tengo un cariño muy especial a este gran pais porque fue el primer mercado donde #Brightstar triunfó.  Todavía me acuerdo la primera reunión con Daniel Hajj de #Telcel, ahora @americamovil, quien me abrió las puertas- estoy muy agradecido🙏",4,82,marceloclaure
Thu Sep 02 11:17:34 +0000 2021,"RT @bella_bongiorno: we are building things that make you feel superhuman, but also allow you remain present; the devices and platform for…",3,0,marceloclaure
Thu Sep 02 11:01:15 +0000 2021,"Beautiful calm morning in #NYC after a crazy night of torrential rain, massive flooding and winds. My thoughts and prayers are with the families of those who lost their lives last night. 💔💔 https://t.co/gVkONJIJDo",6,76,marceloclaure
Wed Sep 01 21:48:59 +0000 2021,@eliast @OpportunityFund @Drift @dcancel @SoftBank Siempre !!,0,3,marceloclaure
Wed Sep 01 21:30:24 +0000 2021,Such an inspiring message from one of our @OpportunityFund founders. Congrats to the @drift team on being one of the few Latino-founded companies to reach unicorn status here in the US and for being the @OpportunityFund's first. You are making history @dcancel 🇨🇺🇵🇷 and @eliast 🇳🇮 https://t.co/fNt62CHs5w,11,51,marceloclaure
Wed Sep 01 17:58:36 +0000 2021,"An amazing example being set by @TheRealJRSmith.  Set your goals, make a plan and crush it. https://t.co/CD68nCzW8I",2,17,marceloclaure
Wed Sep 01 16:52:56 +0000 2021,".@SoftBank invests in companies that use technology to change the way people live, work and play. That's why we're proud to invest in @Humane with incredible founders like @bella_bongiorno and @imranchaudhri who are delivering the next shift between humans and computing ! https://t.co/nQTuJMH8Ip",9,48,marceloclaure
Tue Aug 31 18:12:37 +0000 2021,"As the world keeps getting more interconnected every day, I’m proud #Latam and my home #LaPaz 🇧🇴 have become a magnet for digital nomads. Because of technology, work-life balance is possible!
https://t.co/HHmeNcHktb https://t.co/WET03lXkWP",5,63,marceloclaure
Tue Aug 31 02:13:42 +0000 2021,"RT @WeWork: “The beauty of WeWork isn’t whether there will be a location, but figuring out the one that works best for you,” says Max Nanis…",3,0,marceloclaure
Tue Aug 31 02:12:48 +0000 2021,RT @tami__mcqueen: I’ve spoken to so many people immersed in the #MiamiTech ecosystem today and every single one of them are willing to mak…,1,0,marceloclaure
Mon Aug 30 22:12:59 +0000 2021,"Not taking a risk is innovation’s worst enemy. At @WeWork, we’re not afraid of failure, we’re afraid of being stagnant. That’s why we are constantly working to reshape the future of work all over the world
https://t.co/xR5iAE6gBJ",0,23,marceloclaure
Mon Aug 30 20:56:17 +0000 2021,Be smart to know when you got lucky and don’t believe your own bullshit.   That works.,10,121,marceloclaure
Mon Aug 30 19:00:15 +0000 2021,"Thanks @harrystebbings for having me on your @TwentyMinuteVC podcast. @SoftBank was the first major investor to enter Latin America in 2019. Since then, we’ve captured ~80% of the region’s Unicorns and we're excited to continue this momentum.  
🔊https://t.co/J9DzYq5rML",41,292,marceloclaure
Mon Aug 30 18:16:56 +0000 2021,What has been your biggest victory so far in life ?   I’ll go first.   My 6 kids.,10,161,marceloclaure
Mon Aug 30 16:55:52 +0000 2021,WTH.  Have our politicians lost their mind ? https://t.co/XaYNPhdcBd,0,26,marceloclaure
Mon Aug 30 16:55:05 +0000 2021,"RT @eightsleep: ""The opportunity is limitless, as we spend up to a third of our lives asleep,"" Gracias said. ""The first night I slept on th…",7,0,marceloclaure
Mon Aug 30 16:51:25 +0000 2021,@akddiablo @usopen Buen traductor.,1,25,marceloclaure
Mon Aug 30 16:50:38 +0000 2021,Office-meets-retail: Work in progress? | Vogue Business - https://t.co/SLrrMbrIHU #GoogleAlerts,2,6,marceloclaure
Mon Aug 30 16:49:50 +0000 2021,"This challenging period has created a desire for asset-light models which enables adaptability: Dharam Mehta, WeWork India https://t.co/qJCQ3jV2nK via @BiIndia",0,5,marceloclaure
Mon Aug 30 16:48:43 +0000 2021,"RT @WSJ: As businesses delay their plans for returning to the office, many are taking spaces from WeWork, Industrious and other co-working…",12,0,marceloclaure
Mon Aug 30 16:47:23 +0000 2021,@soytufanmarcelo Triste que no tengas nada mejor que hacer. Que vida más 🥱 aburrida.,0,0,marceloclaure
Mon Aug 30 15:04:35 +0000 2021,Who will win this year @usopen ?,0,13,marceloclaure
Mon Aug 30 14:21:59 +0000 2021,👏 @m_franceschetti and the @eightsleep team for this new milestone.  We @SoftBank are proud to be your investors. https://t.co/7GgooZMxLq,5,49,marceloclaure
Mon Aug 30 14:20:44 +0000 2021,👏 @konfiomx https://t.co/4c0I4YOg1X,0,11,marceloclaure
Mon Aug 30 14:15:40 +0000 2021,"Excited to welcome @eduvieira to our team as @SoftBank Latin America's new Head of Communications.  I can't think of a better person than Eduardo, an entrepreneur at heart, to help tell our story as we continue to seize the massive opportunity in #LATAM, the next tech frontier. https://t.co/UTK9IDTVSU",5,68,marceloclaure
Mon Aug 30 13:46:01 +0000 2021,@eightsleep Congrats.,0,3,marceloclaure
Mon Aug 30 13:23:37 +0000 2021,"RT @_wellbeings: #WELLBEINGS 4th Annual Full Circle Benefit this weekend honoring @marceloclaure 🙌🏽
An extraordinary night to bring awarene…",3,0,marceloclaure
Mon Aug 30 13:11:41 +0000 2021,@andrewhermalyn @klakhani @keylargofoley @onepeloton Bravo 👏,0,1,marceloclaure
Mon Aug 30 12:38:56 +0000 2021,"My thoughts are with the people affected by #HurricaneIda in #NewOrleans this morning. Please stay safe, my prayers are with you https://t.co/OsKOLRQ0Yw",0,21,marceloclaure
Mon Aug 30 12:23:33 +0000 2021,A new week.  A new set of opportunities.  Don’t let them go to waste.,10,110,marceloclaure
Mon Aug 30 12:22:51 +0000 2021,Family time ! https://t.co/1TXiBRCeLf,1,47,marceloclaure
Mon Aug 30 12:07:24 +0000 2021,My favorite people in the world are those that turn the impossible into possible. (Hint : Entrepreneurs),10,90,marceloclaure
Mon Aug 30 02:00:08 +0000 2021,"Happy Birthday to my partner @SandeepMathrani, here’s to another year leading @WeWork into the future ! https://t.co/umxmM3WAfu",4,71,marceloclaure
Sun Aug 29 15:59:38 +0000 2021,My point of view - the successor to the Internet is Blockchain.,14,120,marceloclaure
Sun Aug 29 15:57:47 +0000 2021,"RT @Bolivar_Oficial: ¿Ya reservaste tu camiseta Puma Edición Limitada Centenario? ¡Solo nos quedan 2️⃣0️⃣0️⃣ unidades! 😱

Ingresa a https:/…",10,0,marceloclaure
Sun Aug 29 15:57:23 +0000 2021,Do you believe that the US is in decline and that China is on the ascend ?     Love to hear your thoughts.,5,69,marceloclaure
Sun Aug 29 02:09:46 +0000 2021,Amazing night with my beautiful wife @_wellbeings charity event last night. https://t.co/cgAKrxymCT,3,85,marceloclaure
Sat Aug 28 21:37:49 +0000 2021,"Hace un año me uní a la familia del @GironaFC, me siento muy feliz y orgulloso de formar parte de este gran proyecto. 

Vamos a seguir trabajando juntos para conseguir los objetivos. Con más ilusión que nunca! Gràcies Girona! https://t.co/fJUecUqz8N",6,176,marceloclaure
Sat Aug 28 21:13:53 +0000 2021,@oso851 @Bolivar_Oficial What a dumb comment. Congrats.,0,1,marceloclaure
Sat Aug 28 20:23:29 +0000 2021,Honored to be part of last night’s @_wellbeings 4th Annual Circle Benefit. Incredibly grateful to @amandahearst &amp; @BreSchultz for making Bolivia 🇧🇴 and the Amazon wildfires the focus of your 2020 campaign.  Well/Beings is changing the world and I’m grateful to be a part of it https://t.co/BjInkl29Bn,9,52,marceloclaure
Sat Aug 28 17:43:02 +0000 2021,"When others see a issue, an entrepreneur sees an opportunity",13,152,marceloclaure
Sat Aug 28 15:59:03 +0000 2021,"Great to see tech and pop culture come together ! 
https://t.co/drQGrnxgYV",2,14,marceloclaure
Sat Aug 28 14:58:49 +0000 2021,And don't be surprised when this number keeps growing ! Miami's tech talent is finally being recognized https://t.co/UqS4SpQFyD,3,42,marceloclaure
Sat Aug 28 13:29:02 +0000 2021,Stop wasting time trying to figure out if the cup is half empty or half full. Be grateful you have a cup at all !,14,131,marceloclaure
Sat Aug 28 09:01:52 +0000 2021,@ManfredX Ya te va a llegar. Tienes la actitud correcta.,1,4,marceloclaure
Fri Aug 27 22:05:09 +0000 2021,@mpcampa 3 min,0,2,marceloclaure
Fri Aug 27 20:37:12 +0000 2021,This was one of the craziest things I did this week. Cryo chamber - 110 degrees Celsius.  - 198 Fahrenheit https://t.co/f0f6JRTppD,1,57,marceloclaure
Fri Aug 27 19:56:49 +0000 2021,RT @rubensmenin: Excelente cobertura da @CNNBrasil e @CNNBusiness,80,0,marceloclaure
Fri Aug 27 19:50:40 +0000 2021,@oscalbcar Pregúntale,0,0,marceloclaure
Fri Aug 27 17:20:36 +0000 2021,@ReneMed63824405 De acuerdo. Gracias.,0,7,marceloclaure
Fri Aug 27 17:20:18 +0000 2021,@Mel10200 Seguro !!,0,3,marceloclaure
Fri Aug 27 17:20:03 +0000 2021,@Benjami15142120 Gracias.,0,6,marceloclaure
Fri Aug 27 17:19:29 +0000 2021,@InesMachica Gracias,0,1,marceloclaure
Fri Aug 27 17:00:14 +0000 2021,"Exciting news. The federal government is the US' largest occupier of office space, and it has now tapped @WeWork to provide flex space for government agencies and employees. Further proof that flexibility is the future!",5,73,marceloclaure
Fri Aug 27 16:20:02 +0000 2021,"Mucha fuerza y ánimos a los tres jugadores juveniles y al conductor de @GironaFC heridos en el accidente de tráfico 🙏🏻❤️🤍. Les deseo una rápida recuperación!

Molta força i ànims per a tots els afectats.",13,259,marceloclaure
Fri Aug 27 16:00:56 +0000 2021,"We can't be surprised when #AI is racist if it learns from us. If we want better AI, we need to be better
https://t.co/g6p1eXVpGu",2,13,marceloclaure
Fri Aug 27 16:00:11 +0000 2021,@alex_dreyfus Yup,0,0,marceloclaure
Fri Aug 27 15:58:33 +0000 2021,@ANAROSA07140852 @Bolivar_Oficial Haha cuantos títulos. Cuéntalos. Semi final de la copa libertadores.  Sigo ?,0,29,marceloclaure
Fri Aug 27 15:54:26 +0000 2021,Work from anywhere is @wework value proposition. https://t.co/KBHeVKA9Lo,3,19,marceloclaure
Fri Aug 27 15:54:24 +0000 2021,@alex_dreyfus You got it,0,2,marceloclaure
Fri Aug 27 15:39:20 +0000 2021,Dios mío si así llevaría mi vida me hubiera quedado estancado hace muchos años. El proyecto sigue igual. La infraestructura y academias avanza a full.  El equipo poco a poco va rejuveneciendo y no tengo la más mínima duda que todo lo prometido en el plan centenario se logrará. https://t.co/kIhduF3Du3,13,291,marceloclaure
Fri Aug 27 15:29:16 +0000 2021,Nothing like waking up at 6:00 am and see the sun come out - any guesses where is this ? https://t.co/0RVf7JLwC2,4,115,marceloclaure
Fri Aug 27 15:00:35 +0000 2021,"If you're eligible to get the vaccine but still haven't gotten it, what is it that’s really stopping you?
https://t.co/C6c6zSU47j",0,8,marceloclaure
Fri Aug 27 14:27:43 +0000 2021,Love this quote “The competitive advantage crypto has that most people haven’t understood yet is that we just have more fun.”,6,51,marceloclaure
Fri Aug 27 14:08:42 +0000 2021,"RT @MaestroCares: Happy #Friyay! What fun summer activities are you looking forward to this weekend? 

📸: #OurChildren from @alalaybol in L…",3,0,marceloclaure
Fri Aug 27 13:30:00 +0000 2021,"Yesterday we kicked off @SoftBank’s #OperatorSchool, a curriculum of panelist and discussions to drive the next wave of tech entrepreneurs and startups! https://t.co/cfFgPsns6C",4,28,marceloclaure
Fri Aug 27 13:07:05 +0000 2021,"RT @FrancisSuarez: The numbers speak for themselves. 

The Miami Movement isn’t going anywhere #MadeInMiami https://t.co/jZmGfzIurI",45,0,marceloclaure
Fri Aug 27 12:59:55 +0000 2021,@rogermontano9 @Bolivar_Oficial Y tú cómo periodista hablas de humo ? Triste. Dedícate a informar. Y no pierdo más el tiempo contigo. Saludos,0,0,marceloclaure
Fri Aug 27 12:54:02 +0000 2021,My heart goes out to the families of all the people who lost their lives yesterday in Kabul. I pray this violence comes to an end. https://t.co/Cd2lSIIlWl,1,45,marceloclaure
Fri Aug 27 12:13:21 +0000 2021,Es triste dar tanta oportunidad a gente que no la sabe aprovechar y que sus actos me fuerzan a tener que pedirles que den un paso al lado.,31,517,marceloclaure
Fri Aug 27 12:04:10 +0000 2021,This is what my dream has been since we started the #Latamfund Invest in LatinAmerican companies who are ambitious enough to grow outside their markets.  Congrats @jvitormenin on such a bold move.  Now let’s win in the US market. @Bancointer https://t.co/K1xmDqQbJ4,4,47,marceloclaure
Fri Aug 27 11:58:55 +0000 2021,"@rogermontano9 @Bolivar_Oficial Y tu eres periodista ? Lamentable lo que escribes. Demuestra tu mediocridad que no eres capaz de entender todo lo que se está haciendo en términos de infraestructura, formación de jugadores y un cambio para que el Bolívar comience a jugar con jugadores jóvenes para  el futuro.",0,1,marceloclaure
Wed Aug 25 21:18:19 +0000 2021,RT @LauraGaviriaH: Getting ready for tomorrow’s start of the SotBank Operator School with @snyatta kicking - off the fall semester mastercl…,6,0,marceloclaure
Wed Aug 25 21:00:09 +0000 2021,"When we think of inclusive employment, our minds always go to gender and race. It’s great to see innovation like this that focuses on making room for people with disabilities to succeed too
https://t.co/DdlLzFnR7V",3,22,marceloclaure
Wed Aug 25 19:30:10 +0000 2021,"This is really going to help build a strong case for more localized use of #BTC. Excited to see how @nayibbukele and #ElSalvador🇸🇻 pave the way on this
https://t.co/2cYupWhkHq",6,38,marceloclaure
Wed Aug 25 19:09:00 +0000 2021,@RMB2 @IAmRobRyan Easy w those fingers !!,0,1,marceloclaure
Wed Aug 25 18:37:38 +0000 2021,"Love to see @SoftBank backed @reeftechnology get the support of @MayorDaniella and @MiamiMayor as they continue to not only grow their team, but their community too! https://t.co/rD5fdjMy8e",4,34,marceloclaure
Wed Aug 25 16:45:12 +0000 2021,"Excited to be expanding our flexible @WeWork program On Demand to the UK🇬🇧, Ireland🇮🇪, Singapore🇸🇬, and Australia🇦🇺. We’ve seen so much success in the US with bookings doubling since March, looking forward to seeing how this option impacts other regions! https://t.co/NnDK6FB3mp",4,30,marceloclaure
Wed Aug 25 11:44:55 +0000 2021,RT @DialpadHQ: Our CEO @cwalker123 shared why we are partnering with our friends at @WeWork to embrace the future of hybrid work in the @ws…,6,0,marceloclaure
Wed Aug 25 11:44:30 +0000 2021,"RT @JonErlichman: On this day in 2011: Tim Cook named CEO of Apple.

Number of iPhones
sold since then:         +1.7 billion

Apple’s reven…",258,0,marceloclaure
Wed Aug 25 10:46:01 +0000 2021,How is everybody feeling today ?,2,47,marceloclaure
Wed Aug 25 10:41:36 +0000 2021,"RT @bayareawriter: .@snyatta, a SoftBank partner who co-leads its $5B LatAm Fund says: ""Technology in LatAm is often more about inclusion r…",27,0,marceloclaure
Wed Aug 25 10:35:29 +0000 2021,RT @nytimes: The authorities in at least 12 cities in China warned unvaccinated residents that they could be punished if they are found to…,114,0,marceloclaure
Wed Aug 25 10:32:45 +0000 2021,Bravo 👏 https://t.co/gdxxxTdKTk,0,32,marceloclaure
Wed Aug 25 10:31:47 +0000 2021,Figuring out my numbers as I start getting ready for my next adventure. https://t.co/ZuOy6KGu9a,0,74,marceloclaure
Wed Aug 25 09:59:03 +0000 2021,@JayMonobea Terrible,0,0,marceloclaure
Wed Aug 25 09:02:49 +0000 2021,WTF. “Indonesian’s army said it would no longer force female recruits to undergo virginity tests”   What do you think ?,0,16,marceloclaure
Wed Aug 25 07:23:40 +0000 2021,Mine has strongly strengthened.,1,21,marceloclaure
Wed Aug 25 07:23:39 +0000 2021,Has your marriage weakened or strengthened during the pandemic ?,3,31,marceloclaure
Tue Aug 24 22:30:06 +0000 2021,I think we’re on our way to digital museums becoming the norm. Awesome to see @visa getting more involved in the NFT marketplace https://t.co/oEKwmbI7IP,6,53,marceloclaure
Tue Aug 24 20:56:02 +0000 2021,"Diversity in #AI is what will drive us forward. It's exciting to see companies across the world like @Aleph_Alpha, a 🇩🇪 Germany-based startup, are making AI a more international and inclusive tool
https://t.co/shgT0DvRWg",1,13,marceloclaure
Tue Aug 24 19:12:47 +0000 2021,This is just the start ! #Miami has the talent and we have the vision. https://t.co/qZXBmtsR7d,0,25,marceloclaure
Tue Aug 24 18:01:00 +0000 2021,Good luck to all the athletes of the #2020 Paralympic Games ! You’re all an inspiration https://t.co/7jVmXg8g7V,1,27,marceloclaure
Tue Aug 24 17:58:16 +0000 2021,How old are you ? How old you feel ? I will go first I am 50 and I feel like I am 25.   You ?,2,107,marceloclaure
Tue Aug 24 16:30:10 +0000 2021,"We always get asked what kinds of companies the @softbank #LatAm fund invests in, @snyatta couldn’t have said it better. We don't limit ourselves, we go where there’s talent and dedication. #LatAm is a hotspot for innovation, we’re just getting started! https://t.co/EMXE5vADXg",4,49,marceloclaure
Tue Aug 24 15:30:12 +0000 2021,"One thing Kobe taught the world was that we never stop improving, and putting in the work is what matters most. Today we honor him and #MambaMentality, happy #MambaDay https://t.co/6I4QRiysN2",14,108,marceloclaure
Mon Aug 23 08:43:37 +0000 2021,This is going to be a great week if we all give it all we have.  #Nevergiveup,4,78,marceloclaure
Mon Aug 23 08:42:46 +0000 2021,@Nivek063 @Bolivar_Oficial Gracias.,0,1,marceloclaure
Sun Aug 22 23:03:06 +0000 2021,Gran victoria 6 x 0 de nuestro @Bolivar_Oficial Me quedo con esa gran actitud de todos los integrantes del equipo que lucharon todo el partido. Esto recién comienza. Gracias a esa barra x no parar de alentar. 🙏🙏💙💙 https://t.co/6QCmXdCil6,15,359,marceloclaure
Sun Aug 22 20:46:11 +0000 2021,I am an eternal optimist. (And I like life this way) !,20,168,marceloclaure
Sun Aug 22 20:45:20 +0000 2021,Vamos #AKD que esta noche tenemos que ganar.  @Bolivar_Oficial,3,186,marceloclaure
Sun Aug 22 17:19:50 +0000 2021,@AndreiMurillo2 @GironaFC Anoche tuve una pesadilla que eso pasaba.,0,1,marceloclaure
Sun Aug 22 14:57:26 +0000 2021,"Hoy día vamos por la segunda victoria del año.
Otra vez en #Montilivi y con el apoyo de nuestra afición. Força @gironafc 🔴⚪️! https://t.co/CDFoGi40JE",8,172,marceloclaure
Sun Aug 22 14:38:49 +0000 2021,Do you agree with this comment that I found on line ? https://t.co/g1Ffbk8Wfi,25,621,marceloclaure
Sun Aug 22 07:44:50 +0000 2021,"RT @marceloclaure: Jamás nos olvidemos  que hace 12 años @Bolivar_Oficial estaba en el mismo lugar que está San José hoy día.  Abandonado,…",20,0,marceloclaure
Sat Aug 21 19:48:59 +0000 2021,"RT @Melt_Dem: will never understand why some investors feel the need to diminish bitcoin 

its a volunteer driven, open source software pro…",145,0,marceloclaure
Sat Aug 21 18:32:22 +0000 2021,Has remote work allowed you to be more financially free?,3,95,marceloclaure
Sat Aug 21 17:10:25 +0000 2021,"RT @mcuban: There are 2 kinds of companies in the world:Those who originate their own AI successfully, and everyone else. The top companies…",364,0,marceloclaure
Sat Aug 21 17:09:05 +0000 2021,Back to playing some golf after 3 years !  Can’t get over the beautiful mountains of 🇩🇪 Germany. https://t.co/tVc4kBLagU,1,144,marceloclaure
Sat Aug 21 08:05:05 +0000 2021,Fingers crossed that this doesn’t  happen. 🤞Tropical storm Henri is forecast to make a rare landfall as a hurricane in New York or southern New England - CNN https://t.co/Y7BVvGNTKA,1,21,marceloclaure
Fri Aug 20 23:30:04 +0000 2021,Amazing news for @Fanatics and my friend @michaelrubin! #MLB https://t.co/AAJQkqy4IS,1,15,marceloclaure
Fri Aug 20 22:00:22 +0000 2021,"As the way we work has shifted over the last year, would you make another change? Would you work four 10 hours days or stick with the current five 8 hours days?",2,21,marceloclaure
Fri Aug 20 05:35:28 +0000 2021,RT @juliasun: I got a @WeWork all-access membership a few weeks ago and couldn't be happier with the decision. Huge fan of the phonebooths…,5,0,marceloclaure
Fri Aug 20 00:09:12 +0000 2021,@paola437 @BOLIVAR24_7 @Bolivar_Oficial Haha.,0,13,marceloclaure
Fri Aug 20 00:07:55 +0000 2021,Feliz por esta victoria de visitante. Importante porque cambiamos esta mala racha de empates. Tenemos que continuar luchando y nunca rendirnos. @Bolivar_Oficial https://t.co/wg0wplHAXe,7,304,marceloclaure
Thu Aug 19 23:54:15 +0000 2021,Señores árbitros en #Bolivia. Los protagonistas del juego tienen que ser los jugadores no los árbitros.,12,245,marceloclaure
Thu Aug 19 23:30:06 +0000 2021,"The way we work has changed forever, and leaders need to pave the way of adapting to our new reality. How do you get the most out of our new way of life? https://t.co/ufhJR7ILtB",2,17,marceloclaure
Thu Aug 19 22:00:15 +0000 2021,"As someone who is bilingual, along with half the world, what is another language you have always wanted to learn? 

Como alguien que es bilingüe, junto con medio mundo, ¿cuál es otro idioma que siempre has querido aprender?",3,61,marceloclaure
Thu Aug 19 20:01:53 +0000 2021,Worth a read. Best trainer in #Miami. Period. Check Out Javier Pineda’s Story - https://t.co/z0FEdQqFUG,6,16,marceloclaure
Thu Aug 19 19:30:19 +0000 2021,"Amazing story of a young women aiming to achieve something remarkable, as the father of 5 girls I want all of them to chase their dreams! https://t.co/N9PbNe831n",1,21,marceloclaure
Thu Aug 19 19:27:00 +0000 2021,Can’t get over how beautiful 🤩 Germany 🇩🇪 is ? It’s been an amazing discovery. https://t.co/KZZT1H5HgJ,1,86,marceloclaure
Thu Aug 19 19:17:50 +0000 2021,"RT @HarryStebbings: My day today:

I had the immense joy and honour of interviewing on 20VC...

@dougleone @sequoia 

@marceloclaure @SoftB…",9,0,marceloclaure
Thu Aug 19 19:17:22 +0000 2021,@Anti6atos @AlexCabof @ChupeteZuazo15 Las determinaciones son internas.,2,33,marceloclaure
Thu Aug 19 19:16:48 +0000 2021,"RT @Canalizados_: Compañías como Kushki🇪🇨, Kavak🇲🇽, Bitso🇲🇽, Satellogic🇦🇷, Rappi🇨🇴, Clip🇲🇽, Frubana🇨🇴, Betterfly🇨🇱, Ualá🇦🇷, Habi🇨🇴 y Konfío…",7,0,marceloclaure
Thu Aug 19 03:55:17 +0000 2021,"RT @Bolivar_Oficial: Creemos firmemente que el fútbol es una herramienta para unirnos tanto dentro como fuera de la cancha, donde el racism…",17,0,marceloclaure
Wed Aug 18 22:30:08 +0000 2021,"Forward is the only path through an obstacle. Whether you fail or succeed, knowledge is always gained.",23,145,marceloclaure
Wed Aug 18 21:21:15 +0000 2021,"At @WeWork we are proud of the launch of our Growth Campus in AUS🇦🇺, as we hope to be a partner in new startups in the country https://t.co/dpioQ3EW8b",2,27,marceloclaure
Wed Aug 18 06:53:39 +0000 2021,@HarryStebbings @dougleone @sequoia @SoftBank @fintechjunkie @QEDInvestors Had a great time.  Fun sharing my experiences. Thanks for inviting me.,0,7,marceloclaure
Tue Aug 17 17:00:15 +0000 2021,"Gold coins were once a new currency, and not because they were backed by governments, but because of their desirability and use - #Crypto is the latest evolution in the growth of currencies!",6,74,marceloclaure
Tue Aug 17 16:00:29 +0000 2021,"If baseball cards can sell for $6 million, why are people surprised when the CryptoPunks and other #NFTs sell for around such figures? Their authenticity and rarity are verified via #blockchain and their condition will never deteriorate! 
https://t.co/T7AF0d9h4r",2,23,marceloclaure
Tue Aug 17 15:00:09 +0000 2021,"The economic recovery is already being threatened by the development of the COVID-19 #Delta Variant. Though better equipped, the solution to preventing economic shutdowns is vaccination!
https://t.co/L0V9hCDhqH",0,31,marceloclaure
Tue Aug 17 14:08:03 +0000 2021,"The @SoftBank Operator School is an opportunity to learn, discuss, and grow from the #tech community experts. Use their knowledge and grow yours! https://t.co/yTy05e6DUh",3,28,marceloclaure
Mon Aug 16 17:55:40 +0000 2021,Recordando a Mario Mercado hoy en su cumpleaños. Fue un gran ejemplo y siempre será una inspiración para todos los #Bolivaristas. Seguiremos con su visión y legado. https://t.co/JOYlIId9UN,17,285,marceloclaure
Sun Aug 15 13:07:14 +0000 2021,Hoy es día de partido - en @Bolivar_Oficial solo nos vamos a enfocar en esto. Es un partido muy importante. Durante la semana vamos a analizar lo transcurrido y tomar determinaciones. Unidos somos más fuertes.,15,268,marceloclaure
Sun Aug 15 08:44:07 +0000 2021,RT @OlaElectric: The revolution is live! Tune-in now and see the magical features we’ve worked so hard to build into our S1 scooter! ! #Joi…,80,0,marceloclaure
Sun Aug 15 08:38:52 +0000 2021,Yes or NO ?? Strand Craft’s Daytona Jet Ski Is Like a V-8 Muscle Car for the Water – Robb Report https://t.co/nzAlVBFtL1,1,32,marceloclaure
Sun Aug 15 05:55:34 +0000 2021,Good morning Guten Morgen 🇩🇪 from the German country side. Astonishing beauty. https://t.co/5eM3LRDtwb,1,96,marceloclaure
Sat Aug 14 20:48:47 +0000 2021,Hello. Hallo!! From #Germany 🇩🇪 https://t.co/ia9wV1sUE9,0,55,marceloclaure
Sat Aug 14 12:55:46 +0000 2021,@DDukes12 Love your analysis. Can I have the rest of the info ? Thanks for doing this,0,1,marceloclaure
Sat Aug 14 12:36:28 +0000 2021,"Empezamos una nueva temporada con la ilusión renovada, los mismos objetivos, con la alegría de tener a nuestro lado a la afición pero con hambre de revancha después de la última temporada. 
Es un largo camino que volveremos a recorrer juntos. Máxima confianza. Som-hi @GironaFC! https://t.co/B95Du9Zd4x",10,257,marceloclaure
Sat Aug 14 10:14:12 +0000 2021,Every week there is a Latin-American company being showcased by @Nasdaq ! Great times ahead for disruption and entrepreneurship in our beloved Latam. Congrats @uala_arg https://t.co/Gv4wCyPkVn,19,263,marceloclaure
Fri Aug 13 22:45:51 +0000 2021,RT @BarrySilbert: Bitcoin is such a fantastic hedge for all of the bullshit happening in the world today,760,0,marceloclaure
Fri Aug 13 22:45:46 +0000 2021,"RT @OpportunityFund: Our SB @OpportunityFund founding member @sbp04  has joined the board of @stockx, an online marketplace for sneakers an…",1,0,marceloclaure
Fri Aug 13 22:00:15 +0000 2021,"Seeing the wildfires in my home of Bolivia, and in other countries like Turkey, drives this week’s @IPCC_CH global climate findings to make me ask why can’t we achieve, why can’t we be the future we need to be https://t.co/TC2Djc6KSd",5,22,marceloclaure
Fri Aug 13 21:00:09 +0000 2021,"Obvious security failures that will undoubtedly be addressed, but the power of blockchain’s transparency highlights the inability to launder funds and coins protecting individuals.
https://t.co/QD811pMtK0",2,33,marceloclaure
Fri Aug 13 19:14:33 +0000 2021,"The world has become so interconnected that our diversity will continue to grow, not only in the US but everywhere. We should welcome it as it brings new ideas, culture, food, and understanding.
https://t.co/azOAXbBk0S",4,38,marceloclaure
Fri Aug 13 18:30:20 +0000 2021,RT @IAmRobRyan: @marceloclaure @WeWork Been #LongWeWork since 2014… even thru the nonsense &amp; market fears of 2018/2019… stay the course and…,1,0,marceloclaure
Fri Aug 13 16:01:03 +0000 2021,The turnaround is happening! As companies around the world look to enact hybrid work strategies - @WeWork has emerged as their partner of choice. Sales are back to pre-COVID levels and we leased over 5M square feet in Q2 alone… the future is flexible! https://t.co/UP6cimaqVh https://t.co/xxhBzVDgAb,7,78,marceloclaure
Fri Aug 13 15:25:59 +0000 2021,"El Fondo #LATAM @SoftBank está expandiendo nuestra inversión con el líder de la industria fintech @uala_arg y fundador @pbarbieri, en la ronda de recaudación de fondos privados más grande por una empresa Argentina de 🇦🇷, destacando su liderazgo en #Latam. https://t.co/sZK9f2b7ET",2,22,marceloclaure
Fri Aug 13 15:25:41 +0000 2021,"The @SoftBank #Latam Fund is expanding our investment with fintech leader @uala_arg and founder @pbarbieri, in what is the largest private fundraising round ever by an Argentinian 🇦🇷 company, emphasizing their exponential growth and leadership in #Latam. https://t.co/sZK9f2b7ET https://t.co/K8JDDsWrV0",6,140,marceloclaure
Thu Aug 12 22:46:48 +0000 2021,Having a good idea and a good strategy is NOT enough if you can’t execute.,17,131,marceloclaure
Thu Aug 12 22:00:12 +0000 2021,"This should only be the start, as the fact that it is necessary is a travesty. No one should ever have to be subjected to racism and hate! https://t.co/Mf7TzrzqqM",0,10,marceloclaure
